timestamp,value,frequency_label,male_action_label
61040,22,B,F
61050,1,D,W
61060,52,G,W
61070,11,AB,L
61080,10,TA,L
61090,8,TA,L
61100,31,B,F
61110,46,G,W
61120,33,B,F
61130,55,G,W
61140,14,AB,
61150,55,G,W
61160,45,G,W
61170,44,G,W
61180,54,G,W
61190,54,G,W
61200,6,TA,
61210,52,G,W
61220,18,AB,L
61230,23,B,F
61240,7,TA,L
61250,29,B,F
61260,59,G,W
61270,7,TA,L
61280,11,AB,L
61290,40,G,W
61300,47,G,W
61310,2,D,W
61320,40,G,W
61330,52,G,W
61340,35,G,W
61350,15,AB,L
61360,29,B,F
61370,27,B,F
61380,24,B,F
61390,56,G,W
61400,0,D,W
61410,26,B,F
61420,56,G,W
61430,20,AB,
61440,45,G,W
61450,15,AB,
61460,41,G,W
61470,60,G,W
61480,38,G,W
61490,8,TA,
61500,39,G,W
61510,56,G,W
61520,16,AB,L
61530,11,AB,L
61540,46,G,W
61550,1,D,W
61560,32,B,F
61570,36,G,W
61580,18,AB,L
61590,20,AB,L
61600,51,G,W
61610,31,B,F
61620,47,G,W
61630,42,G,W
61640,25,B,F
61650,3,D,W
61660,47,G,W
61670,12,AB,L
61680,20,AB,L
61690,36,G,W
61700,48,G,W
61710,54,G,W
61720,53,G,W
61730,29,B,F
61740,31,B,F
61750,48,G,W
61760,36,G,W
61770,58,G,W
61780,54,G,W
61790,49,G,W
61800,12,AB,L
61810,22,B,F
61820,26,B,F
61830,6,TA,L
61840,36,G,W
61850,34,G,W
61860,59,G,W
61870,10,TA,L
61880,12,AB,L
61890,28,B,F
61900,15,AB,L
61910,52,G,W
61920,43,G,W
61930,58,G,W
61940,14,AB,L
61950,25,B,F
61960,11,AB,L
61970,3,D,W
61980,27,B,F
61990,24,B,F
62000,49,G,W
62010,8,TA,L
62020,5,T,R
62030,23,B,F
62040,54,G,W
62050,48,G,W
62060,33,B,F
62070,53,G,W
62080,35,G,W
62090,31,B,F
62100,24,B,F
62110,32,B,F
62120,33,B,F
62130,11,AB,L
62140,46,G,W
62150,27,B,F
62160,21,B,F
62170,2,D,W
62180,8,TA,
62190,3,D,W
62200,16,AB,
62210,36,G,W
62220,53,G,W
62230,33,B,F
62240,15,AB,L
62250,3,D,W
62260,8,TA,
62270,37,G,W
62280,51,G,W
62290,1,D,W
62300,23,B,F
62310,55,G,W
62320,26,B,F
62330,24,B,F
62340,18,AB,L
62350,43,G,W
62360,12,AB,
62370,47,G,W
62380,36,G,W
62390,7,TA,L
62400,9,TA,L
62410,47,G,W
62420,15,AB,
62430,57,G,W
62440,39,G,W
62450,39,G,W
62460,54,G,W
62470,53,G,W
62480,9,TA,L
62490,20,AB,L
62500,24,B,F
62510,20,AB,L
62520,38,G,W
62530,35,G,W
62540,10,TA,L
62550,9,TA,L
62560,21,B,F
62570,14,AB,L
62580,21,B,F
62590,15,AB,L
62600,50,G,W
62610,54,G,W
62620,31,B,F
62630,52,G,W
62640,43,G,W
62650,45,G,W
62660,59,G,W
62670,2,D,W
62680,43,G,W
62690,12,AB,
62700,45,G,W
62710,29,B,F
62720,10,TA,L
62730,0,D,W
62740,11,AB,
62750,34,G,W
62760,52,G,W
62770,58,G,W
62780,25,B,F
62790,59,G,W
62800,53,G,W
62810,32,B,F
62820,18,AB,L
62830,37,G,W
62840,22,B,F
62850,45,G,W
62860,2,D,W
62870,12,AB,
62880,47,G,W
62890,39,G,W
62900,41,G,W
62910,10,TA,L
62920,26,B,F
62930,46,G,W
62940,57,G,W
62950,10,TA,
62960,58,G,W
62970,17,AB,L
62980,28,B,F
62990,55,G,W
63000,3,D,W
63010,29,B,F
63020,50,G,W
63030,4,T,
63040,20,AB,L
63050,32,B,F
63060,24,B,F
63070,30,B,F
63080,34,G,W
63090,15,AB,
63100,40,G,W
63110,56,G,W
63120,18,AB,
63130,47,G,W
63140,43,G,W
63150,11,AB,
63160,1,D,W
63170,31,B,F
63180,17,AB,L
63190,14,AB,L
63200,16,AB,L
63210,28,B,F
63220,17,AB,L
63230,18,AB,L
63240,12,AB,L
63250,8,TA,L
63260,59,G,W
63270,18,AB,
63280,37,G,W
63290,26,B,F
63300,48,G,W
63310,9,TA,
63320,54,G,W
63330,18,AB,
63340,3,D,W
63350,33,B,F
63360,13,AB,L
63370,16,AB,L
63380,17,AB,L
63390,7,TA,L
63400,43,G,W
63410,20,AB,L
63420,30,B,F
63430,50,G,W
63440,1,D,W
63450,57,G,W
63460,43,G,W
63470,23,B,F
63480,25,B,F
63490,33,B,F
63500,42,G,W
63510,15,AB,
63520,42,G,W
63530,11,AB,
63540,55,G,W
63550,4,T,R
63560,23,B,F
63570,43,G,W
63580,9,TA,
63590,57,G,W
63600,12,AB,
63610,59,G,W
63620,26,B,F
63630,54,G,W
63640,41,G,W
63650,57,G,W
63660,30,B,F
63670,1,D,W
63680,16,AB,L
63690,16,AB,L
63700,25,B,F
63710,1,D,W
63720,48,G,W
63730,36,G,W
63740,44,G,W
63750,16,AB,
63760,45,G,W
63770,34,G,W
63780,34,G,W
63790,12,AB,L
63800,5,T,
63810,20,AB,L
63820,29,B,F
63830,11,AB,L
63840,54,G,W
63850,40,G,W
63860,29,B,F
63870,15,AB,L
63880,10,TA,L
63890,49,G,W
63900,42,G,W
63910,38,G,W
63920,1,D,W
63930,28,B,F
63940,58,G,W
63950,28,B,F
63960,58,G,W
63970,46,G,W
63980,13,AB,
63990,55,G,W
64000,13,AB,L
64010,11,AB,L
64020,57,G,W
64030,4,T,R
64040,7,TA,L
64050,59,G,W
64060,10,TA,
64070,38,G,W
64080,25,B,F
64090,40,G,W
64100,48,G,W
64110,57,G,W
64120,58,G,W
64130,34,G,W
64140,45,G,W
64150,41,G,W
64160,31,B,F
64170,60,G,W
64180,45,G,W
64190,58,G,W
64200,1,D,W
64210,17,AB,
64220,54,G,W
64230,39,G,W
64240,35,G,W
64250,11,AB,L
64260,12,AB,L
64270,3,D,W
64280,32,B,F
64290,15,AB,L
64300,1,D,W
64310,42,G,W
64320,14,AB,L
64330,17,AB,L
64340,9,TA,L
64350,37,G,W
64360,14,AB,
64370,60,G,W
64380,46,G,W
64390,49,G,W
64400,57,G,W
64410,14,AB,
64420,51,G,W
64430,41,G,W
64440,38,G,W
64450,10,TA,
64460,47,G,W
64470,8,TA,
64480,40,G,W
64490,37,G,W
64500,53,G,W
64510,9,TA,L
64520,20,AB,L
64530,46,G,W
64540,52,G,W
64550,14,AB,
64560,60,G,W
64570,15,AB,L
64580,22,B,F
64590,43,G,W
64600,48,G,W
64610,33,B,F
64620,1,D,W
64630,17,AB,L
64640,4,T,
64650,35,G,W
64660,33,B,F
64670,16,AB,L
64680,18,AB,L
64690,53,G,W
64700,0,D,W
64710,29,B,F
64720,53,G,W
64730,9,TA,
64740,43,G,W
64750,22,B,F
64760,58,G,W
64770,40,G,W
64780,5,T,
64790,38,G,W
64800,7,TA,
64810,41,G,W
64820,7,TA,
64830,45,G,W
64840,55,G,W
64850,9,TA,L
64860,26,B,F
64870,11,AB,L
64880,37,G,W
64890,19,AB,
64900,42,G,W
64910,25,B,F
64920,6,TA,L
64930,10,TA,L
64940,29,B,F
64950,40,G,W
64960,13,AB,L
64970,28,B,F
64980,52,G,W
64990,12,AB,L
65000,17,AB,L
65010,12,AB,L
65020,5,T,
65030,50,G,W
65040,18,AB,L
65050,6,TA,L
65060,36,G,W
65070,14,AB,
65080,58,G,W
65090,21,B,F
65100,39,G,W
65110,6,TA,L
65120,4,T,R
65130,47,G,W
65140,19,AB,L
65150,14,AB,L
65160,25,B,F
65170,23,B,F
65180,2,D,W
65190,29,B,F
65200,6,TA,L
65210,35,G,W
65220,58,G,W
65230,12,AB,
65240,41,G,W
65250,25,B,F
65260,1,D,W
65270,8,TA,L
65280,23,B,F
65290,44,G,W
65300,24,B,F
65310,52,G,W
65320,31,B,F
65330,40,G,W
65340,25,B,F
65350,30,B,F
65360,55,G,W
65370,45,G,W
65380,39,G,W
65390,22,B,F
65400,16,AB,L
65410,5,T,
65420,51,G,W
65430,43,G,W
65440,53,G,W
65450,29,B,F
65460,25,B,F
65470,60,G,W
65480,52,G,W
65490,52,G,W
65500,56,G,W
65510,11,AB,
65520,53,G,W
65530,4,T,
65540,18,AB,L
65550,39,G,W
65560,25,B,F
65570,35,G,W
65580,48,G,W
65590,47,G,W
65600,22,B,F
65610,25,B,F
65620,32,B,F
65630,40,G,W
65640,41,G,W
65650,48,G,W
65660,37,G,W
65670,30,B,F
65680,12,AB,L
65690,6,TA,L
65700,50,G,W
65710,11,AB,L
65720,9,TA,L
65730,28,B,F
65740,37,G,W
65750,30,B,F
65760,58,G,W
65770,14,AB,L
65780,16,AB,L
65790,32,B,F
65800,3,D,W
65810,35,G,W
65820,7,TA,
65830,52,G,W
65840,51,G,W
65850,28,B,F
65860,51,G,W
65870,60,G,W
65880,0,D,W
65890,31,B,F
65900,7,TA,L
65910,20,AB,L
65920,0,D,W
65930,33,B,F
65940,53,G,W
65950,27,B,F
65960,44,G,W
65970,14,AB,
65980,39,G,W
65990,51,G,W
66000,26,B,F
66010,12,AB,L
66020,4,T,
66030,57,G,W
66040,37,G,W
66050,33,B,F
66060,22,B,F
66070,0,D,W
66080,24,B,F
66090,49,G,W
66100,56,G,W
66110,13,AB,L
66120,22,B,F
66130,43,G,W
66140,41,G,W
66150,49,G,W
66160,12,AB,
66170,35,G,W
66180,31,B,F
66190,24,B,F
66200,15,AB,L
66210,1,D,W
66220,32,B,F
66230,27,B,F
66240,50,G,W
66250,38,G,W
66260,28,B,F
66270,51,G,W
66280,55,G,W
66290,59,G,W
66300,5,T,R
66310,5,T,R
66320,2,D,W
66330,40,G,W
66340,18,AB,
66350,2,D,W
66360,43,G,W
66370,23,B,F
66380,1,D,W
66390,10,TA,L
66400,22,B,F
66410,18,AB,L
66420,53,G,W
66430,27,B,F
66440,11,AB,L
66450,27,B,F
66460,23,B,F
66470,10,TA,L
66480,32,B,F
66490,58,G,W
66500,10,TA,
66510,34,G,W
66520,29,B,F
66530,20,AB,L
66540,56,G,W
66550,43,G,W
66560,9,TA,
66570,43,G,W
66580,16,AB,L
66590,19,AB,L
66600,60,G,W
66610,17,AB,
66620,2,D,W
66630,1,D,W
66640,55,G,W
66650,13,AB,
66660,58,G,W
66670,44,G,W
66680,35,G,W
66690,6,TA,
66700,46,G,W
66710,18,AB,L
66720,8,TA,L
66730,47,G,W
66740,12,AB,L
66750,8,TA,L
66760,28,B,F
66770,13,AB,L
66780,34,G,W
66790,14,AB,
66800,2,D,W
66810,58,G,W
66820,39,G,W
66830,52,G,W
66840,26,B,F
66850,10,TA,L
66860,46,G,W
66870,48,G,W
66880,56,G,W
66890,34,G,W
66900,9,TA,
66910,42,G,W
66920,6,TA,
66930,56,G,W
66940,60,G,W
66950,35,G,W
66960,22,B,F
66970,25,B,F
66980,33,B,F
66990,27,B,F
67000,47,G,W
67010,3,D,W
67020,45,G,W
67030,39,G,W
67040,27,B,F
67050,49,G,W
67060,36,G,W
67070,47,G,W
67080,22,B,F
67090,46,G,W
67100,13,AB,
67110,0,D,W
67120,55,G,W
67130,12,AB,L
67140,9,TA,L
67150,39,G,W
67160,54,G,W
67170,7,TA,L
67180,25,B,F
67190,8,TA,L
67200,27,B,F
67210,2,D,W
67220,46,G,W
67230,29,B,F
67240,35,G,W
67250,17,AB,
67260,59,G,W
67270,34,G,W
67280,15,AB,
67290,46,G,W
67300,7,TA,L
67310,6,TA,L
67320,9,TA,L
67330,55,G,W
67340,34,G,W
67350,35,G,W
67360,19,AB,L
67370,32,B,F
67380,44,G,W
67390,7,TA,L
67400,26,B,F
67410,51,G,W
67420,31,B,F
67430,1,D,W
67440,15,AB,L
67450,28,B,F
67460,0,D,W
67470,6,TA,
67480,59,G,W
67490,23,B,F
67500,21,B,F
67510,25,B,F
67520,22,B,F
67530,54,G,W
67540,50,G,W
67550,3,D,W
67560,20,AB,L
67570,25,B,F
67580,19,AB,L
67590,48,G,W
67600,19,AB,
67610,57,G,W
67620,25,B,F
67630,17,AB,L
67640,6,TA,L
67650,10,TA,L
67660,17,AB,L
67670,11,AB,L
67680,56,G,W
67690,10,TA,L
67700,25,B,F
67710,33,B,F
67720,59,G,W
67730,22,B,F
67740,3,D,W
67750,40,G,W
67760,40,G,W
67770,58,G,W
67780,8,TA,L
67790,31,B,F
67800,33,B,F
67810,6,TA,L
67820,26,B,F
67830,12,AB,L
67840,5,T,
67850,60,G,W
67860,38,G,W
67870,21,B,F
67880,40,G,W
67890,5,T,
67900,49,G,W
67910,24,B,F
67920,10,TA,L
67930,18,AB,L
67940,5,T,
67950,54,G,W
67960,42,G,W
67970,34,G,W
67980,56,G,W
67990,36,G,W
68000,9,TA,L
68010,28,B,F
68020,4,T,R
68030,8,TA,L
68040,8,TA,L
68050,4,T,R
68060,59,G,W
68070,0,D,W
68080,37,G,W
68090,8,TA,L
68100,24,B,F
68110,26,B,F
68120,57,G,W
68130,18,AB,
68140,3,D,W
68150,9,TA,L
68160,9,TA,L
68170,60,G,W
68180,7,TA,
68190,59,G,W
68200,45,G,W
68210,43,G,W
68220,16,AB,L
68230,22,B,F
68240,34,G,W
68250,50,G,W
68260,24,B,F
68270,10,TA,L
68280,29,B,F
68290,3,D,W
68300,2,D,W
68310,5,T,
68320,47,G,W
68330,38,G,W
68340,27,B,F
68350,28,B,F
68360,39,G,W
68370,3,D,W
68380,30,B,F
68390,9,TA,L
68400,5,T,R
68410,3,D,W
68420,36,G,W
68430,25,B,F
68440,10,TA,L
68450,7,TA,L
68460,1,D,W
68470,13,AB,
68480,39,G,W
68490,53,G,W
68500,40,G,W
68510,37,G,W
68520,49,G,W
68530,45,G,W
68540,54,G,W
68550,8,TA,
68560,40,G,W
68570,53,G,W
68580,8,TA,
68590,45,G,W
68600,3,D,W
68610,9,TA,
68620,42,G,W
68630,27,B,F
68640,10,TA,L
68650,41,G,W
68660,1,D,W
68670,36,G,W
68680,24,B,F
68690,44,G,W
68700,20,AB,
68710,41,G,W
68720,41,G,W
68730,15,AB,
68740,35,G,W
68750,56,G,W
68760,11,AB,
68770,47,G,W
68780,48,G,W
68790,26,B,F
68800,53,G,W
68810,7,TA,
68820,41,G,W
68830,56,G,W
68840,23,B,F
68850,58,G,W
68860,48,G,W
68870,12,AB,L
68880,17,AB,L
68890,39,G,W
68900,46,G,W
68910,56,G,W
68920,23,B,F
68930,45,G,W
68940,39,G,W
68950,29,B,F
68960,23,B,F
68970,1,D,W
68980,10,TA,
68990,50,G,W
69000,43,G,W
69010,39,G,W
69020,58,G,W
69030,0,D,W
69040,52,G,W
69050,9,TA,
69060,46,G,W
69070,3,D,W
69080,35,G,W
69090,6,TA,L
69100,28,B,F
69110,35,G,W
69120,52,G,W
69130,31,B,F
69140,42,G,W
69150,34,G,W
69160,52,G,W
69170,27,B,F
69180,15,AB,L
69190,36,G,W
69200,57,G,W
69210,20,AB,
69220,37,G,W
69230,5,T,
69240,39,G,W
69250,26,B,F
69260,25,B,F
69270,52,G,W
69280,42,G,W
69290,6,TA,
69300,60,G,W
69310,49,G,W
69320,43,G,W
69330,49,G,W
69340,10,TA,L
69350,26,B,F
69360,56,G,W
69370,30,B,F
69380,17,AB,L
69390,31,B,F
69400,9,TA,L
69410,5,T,R
69420,41,G,W
69430,7,TA,
69440,44,G,W
69450,54,G,W
69460,39,G,W
69470,17,AB,L
69480,4,T,
69490,54,G,W
69500,43,G,W
69510,55,G,W
69520,30,B,F
69530,24,B,F
69540,16,AB,L
69550,19,AB,L
69560,49,G,W
69570,47,G,W
69580,5,T,R
69590,24,B,F
69600,11,AB,L
69610,60,G,W
69620,59,G,W
69630,34,G,W
69640,42,G,W
69650,34,G,W
69660,1,D,W
69670,10,TA,
69680,0,D,W
69690,13,AB,
69700,35,G,W
69710,50,G,W
69720,54,G,W
69730,19,AB,L
69740,6,TA,L
69750,37,G,W
69760,37,G,W
69770,30,B,F
69780,22,B,F
69790,23,B,F
69800,57,G,W
69810,16,AB,
69820,47,G,W
69830,32,B,F
69840,37,G,W
69850,58,G,W
69860,15,AB,L
69870,31,B,F
69880,41,G,W
69890,47,G,W
69900,45,G,W
69910,10,TA,L
69920,18,AB,L
69930,9,TA,L
69940,25,B,F
69950,8,TA,L
69960,60,G,W
69970,8,TA,L
69980,7,TA,L
69990,14,AB,L
70000,15,AB,L
70010,3,D,W
70020,20,AB,
70030,38,G,W
70040,23,B,F
70050,57,G,W
70060,43,G,W
70070,39,G,W
70080,11,AB,
70090,2,D,W
70100,33,B,F
70110,1,D,W
70120,6,TA,L
70130,26,B,F
70140,10,TA,L
70150,3,D,W
70160,43,G,W
70170,12,AB,
70180,56,G,W
70190,31,B,F
70200,36,G,W
70210,5,T,
70220,16,AB,L
70230,19,AB,L
70240,0,D,W
70250,9,TA,
70260,57,G,W
70270,29,B,F
70280,14,AB,L
70290,42,G,W
70300,54,G,W
70310,34,G,W
70320,6,TA,L
70330,14,AB,L
70340,40,G,W
70350,45,G,W
70360,10,TA,
70370,46,G,W
70380,31,B,F
70390,15,AB,L
70400,25,B,F
70410,32,B,F
70420,7,TA,L
70430,55,G,W
70440,3,D,W
70450,7,TA,L
70460,10,TA,L
70470,43,G,W
70480,21,B,F
70490,42,G,W
70500,46,G,W
70510,60,G,W
70520,10,TA,L
70530,27,B,F
70540,45,G,W
70550,34,G,W
70560,18,AB,L
70570,10,TA,L
70580,24,B,F
70590,41,G,W
70600,46,G,W
70610,6,TA,
70620,44,G,W
70630,17,AB,
70640,49,G,W
70650,3,D,W
70660,51,G,W
70670,5,T,
70680,11,AB,L
70690,31,B,F
70700,57,G,W
70710,30,B,F
70720,10,TA,L
70730,13,AB,L
70740,12,AB,L
70750,24,B,F
70760,45,G,W
70770,5,T,
70780,56,G,W
70790,23,B,F
70800,57,G,W
70810,44,G,W
70820,7,TA,L
70830,32,B,F
70840,45,G,W
70850,15,AB,
70860,36,G,W
70870,60,G,W
70880,35,G,W
70890,29,B,F
70900,37,G,W
70910,12,AB,L
70920,23,B,F
70930,49,G,W
70940,14,AB,
70950,47,G,W
70960,31,B,F
70970,15,AB,L
70980,34,G,W
70990,19,AB,
71000,45,G,W
71010,11,AB,L
71020,17,AB,L
71030,39,G,W
71040,53,G,W
71050,54,G,W
71060,1,D,W
71070,39,G,W
71080,52,G,W
71090,0,D,W
71100,52,G,W
71110,41,G,W
71120,45,G,W
71130,34,G,W
71140,1,D,W
71150,37,G,W
71160,36,G,W
71170,19,AB,
71180,54,G,W
71190,5,T,R
71200,4,T,R
71210,30,B,F
71220,50,G,W
71230,11,AB,L
71240,33,B,F
71250,13,AB,L
71260,49,G,W
71270,39,G,W
71280,16,AB,
71290,3,D,W
71300,13,AB,L
71310,12,AB,L
71320,41,G,W
71330,27,B,F
71340,17,AB,L
71350,25,B,F
71360,14,AB,L
71370,48,G,W
71380,25,B,F
71390,14,AB,L
71400,13,AB,L
71410,47,G,W
71420,25,B,F
71430,56,G,W
71440,18,AB,
71450,51,G,W
71460,6,TA,
71470,46,G,W
71480,55,G,W
71490,20,AB,
71500,51,G,W
71510,53,G,W
71520,36,G,W
71530,48,G,W
71540,9,TA,
71550,37,G,W
71560,57,G,W
71570,30,B,F
71580,58,G,W
71590,7,TA,L
71600,6,TA,L
71610,16,AB,L
71620,35,G,W
71630,18,AB,L
71640,14,AB,L
71650,17,AB,L
71660,10,TA,L
71670,40,G,W
71680,34,G,W
71690,28,B,F
71700,8,TA,L
71710,41,G,W
71720,18,AB,L
71730,27,B,F
71740,40,G,W
71750,52,G,W
71760,9,TA,L
71770,19,AB,L
71780,10,TA,L
71790,16,AB,L
71800,47,G,W
71810,35,G,W
71820,5,T,
71830,49,G,W
71840,60,G,W
71850,55,G,W
71860,6,TA,
71870,56,G,W
71880,51,G,W
71890,56,G,W
71900,25,B,F
71910,1,D,W
71920,18,AB,L
71930,16,AB,L
71940,28,B,F
71950,27,B,F
71960,5,T,R
71970,28,B,F
71980,7,TA,L
71990,24,B,F
72000,47,G,W
72010,12,AB,L
72020,8,TA,L
72030,16,AB,L
72040,26,B,F
72050,10,TA,L
72060,60,G,W
72070,22,B,F
72080,24,B,F
72090,14,AB,L
72100,17,AB,L
72110,49,G,W
72120,51,G,W
72130,15,AB,L
72140,4,T,R
72150,23,B,F
72160,30,B,F
72170,52,G,W
72180,28,B,F
72190,5,T,R
72200,0,D,W
72210,25,B,F
72220,30,B,F
72230,21,B,F
72240,39,G,W
72250,5,T,R
72260,10,TA,L
72270,3,D,W
72280,21,B,F
72290,59,G,W
72300,18,AB,L
72310,17,AB,L
72320,35,G,W
72330,47,G,W
72340,55,G,W
72350,27,B,F
72360,19,AB,L
72370,13,AB,L
72380,29,B,F
72390,9,TA,L
72400,15,AB,L
72410,33,B,F
72420,37,G,W
72430,41,G,W
72440,46,G,W
72450,38,G,W
72460,20,AB,L
72470,32,B,F
72480,55,G,W
72490,10,TA,L
72500,25,B,F
72510,44,G,W
72520,32,B,F
72530,47,G,W
72540,23,B,F
72550,54,G,W
72560,60,G,W
72570,23,B,F
72580,16,AB,L
72590,31,B,F
72600,59,G,W
72610,16,AB,L
72620,9,TA,L
72630,42,G,W
72640,20,AB,L
72650,32,B,F
72660,27,B,F
72670,45,G,W
72680,5,T,
72690,56,G,W
72700,50,G,W
72710,24,B,F
72720,2,D,W
72730,30,B,F
72740,18,AB,L
72750,34,G,W
72760,51,G,W
72770,57,G,W
72780,5,T,
72790,41,G,W
72800,2,D,W
72810,13,AB,L
72820,28,B,F
72830,19,AB,L
72840,59,G,W
72850,30,B,F
72860,12,AB,L
72870,17,AB,L
72880,48,G,W
72890,30,B,F
72900,56,G,W
72910,28,B,F
72920,37,G,W
72930,15,AB,
72940,38,G,W
72950,44,G,W
72960,17,AB,L
72970,19,AB,L
72980,7,TA,L
72990,31,B,F
73000,51,G,W
73010,26,B,F
73020,56,G,W
73030,21,B,F
73040,27,B,F
73050,8,TA,L
73060,20,AB,L
73070,42,G,W
73080,46,G,W
73090,14,AB,L
73100,32,B,F
73110,13,AB,L
73120,38,G,W
73130,7,TA,
73140,2,D,W
73150,0,D,W
73160,11,AB,L
73170,10,TA,L
73180,17,AB,L
73190,1,D,W
73200,19,AB,L
73210,9,TA,L
73220,7,TA,L
73230,3,D,W
73240,55,G,W
73250,26,B,F
73260,32,B,F
73270,36,G,W
73280,36,G,W
73290,30,B,F
73300,41,G,W
73310,57,G,W
73320,59,G,W
73330,14,AB,
73340,58,G,W
73350,9,TA,L
73360,12,AB,L
73370,5,T,R
73380,23,B,F
73390,43,G,W
73400,48,G,W
73410,24,B,F
73420,8,TA,L
73430,32,B,F
73440,49,G,W
73450,21,B,F
73460,8,TA,L
73470,30,B,F
73480,48,G,W
73490,36,G,W
73500,54,G,W
73510,39,G,W
73520,56,G,W
73530,47,G,W
73540,7,TA,L
73550,23,B,F
73560,20,AB,L
73570,52,G,W
73580,44,G,W
73590,52,G,W
73600,2,D,W
73610,33,B,F
73620,48,G,W
73630,4,T,R
73640,5,T,R
73650,16,AB,L
73660,42,G,W
73670,46,G,W
73680,57,G,W
73690,20,AB,L
73700,23,B,F
73710,0,D,W
73720,6,TA,
73730,46,G,W
73740,57,G,W
73750,45,G,W
73760,21,B,F
73770,13,AB,L
73780,56,G,W
73790,51,G,W
73800,39,G,W
73810,53,G,W
73820,15,AB,
73830,44,G,W
73840,0,D,W
73850,55,G,W
73860,27,B,F
73870,8,TA,L
73880,36,G,W
73890,38,G,W
73900,34,G,W
73910,41,G,W
73920,6,TA,
73930,60,G,W
73940,34,G,W
73950,40,G,W
73960,37,G,W
73970,51,G,W
73980,45,G,W
73990,11,AB,L
74000,29,B,F
74010,31,B,F
74020,59,G,W
74030,44,G,W
74040,48,G,W
74050,46,G,W
74060,40,G,W
74070,14,AB,
74080,60,G,W
74090,18,AB,
74100,52,G,W
74110,38,G,W
74120,50,G,W
74130,50,G,W
74140,45,G,W
74150,42,G,W
74160,52,G,W
74170,19,AB,
74180,44,G,W
74190,26,B,F
74200,30,B,F
74210,33,B,F
74220,34,G,W
74230,4,T,
74240,44,G,W
74250,1,D,W
74260,9,TA,
74270,35,G,W
74280,33,B,F
74290,4,T,R
74300,11,AB,L
74310,52,G,W
74320,51,G,W
74330,58,G,W
74340,0,D,W
74350,54,G,W
74360,45,G,W
74370,50,G,W
74380,27,B,F
74390,4,T,R
74400,28,B,F
74410,3,D,W
74420,2,D,W
74430,6,TA,L
74440,21,B,F
74450,55,G,W
74460,60,G,W
74470,46,G,W
74480,10,TA,
74490,53,G,W
74500,27,B,F
74510,5,T,R
74520,2,D,W
74530,18,AB,L
74540,17,AB,L
74550,4,T,
74560,36,G,W
74570,8,TA,L
74580,23,B,F
74590,0,D,W
74600,23,B,F
74610,36,G,W
74620,15,AB,L
74630,15,AB,L
74640,7,TA,L
74650,51,G,W
74660,2,D,W
74670,6,TA,
74680,47,G,W
74690,23,B,F
74700,23,B,F
74710,51,G,W
74720,23,B,F
74730,45,G,W
74740,32,B,F
74750,7,TA,L
74760,36,G,W
74770,18,AB,
74780,45,G,W
74790,3,D,W
74800,30,B,F
74810,42,G,W
74820,21,B,F
74830,29,B,F
74840,11,AB,L
74850,11,AB,L
74860,15,AB,L
74870,43,G,W
74880,9,TA,
74890,60,G,W
74900,35,G,W
74910,31,B,F
74920,59,G,W
74930,37,G,W
74940,42,G,W
74950,6,TA,
74960,3,D,W
74970,12,AB,
74980,1,D,W
74990,36,G,W
75000,43,G,W
75010,55,G,W
75020,56,G,W
75030,24,B,F
75040,11,AB,L
75050,44,G,W
75060,0,D,W
75070,36,G,W
75080,51,G,W
75090,26,B,F
75100,27,B,F
75110,5,T,R
75120,1,D,W
75130,53,G,W
75140,45,G,W
75150,10,TA,
75160,39,G,W
75170,9,TA,
75180,58,G,W
75190,6,TA,L
75200,22,B,F
75210,54,G,W
75220,60,G,W
75230,39,G,W
75240,2,D,W
75250,0,D,W
75260,19,AB,
75270,58,G,W
75280,46,G,W
75290,43,G,W
75300,31,B,F
75310,57,G,W
75320,42,G,W
75330,13,AB,
75340,52,G,W
75350,57,G,W
75360,5,T,R
75370,26,B,F
75380,27,B,F
75390,39,G,W
75400,33,B,F
75410,36,G,W
75420,44,G,W
75430,54,G,W
75440,36,G,W
75450,45,G,W
75460,20,AB,L
75470,26,B,F
75480,7,TA,L
75490,21,B,F
75500,45,G,W
75510,30,B,F
75520,28,B,F
75530,59,G,W
75540,46,G,W
75550,54,G,W
75560,3,D,W
75570,1,D,W
75580,19,AB,L
75590,31,B,F
75600,51,G,W
75610,22,B,F
75620,57,G,W
75630,17,AB,
75640,48,G,W
75650,8,TA,
75660,60,G,W
75670,15,AB,
75680,50,G,W
75690,23,B,F
75700,41,G,W
75710,16,AB,
75720,51,G,W
75730,7,TA,L
75740,27,B,F
75750,5,T,R
75760,41,G,W
75770,34,G,W
75780,60,G,W
75790,34,G,W
75800,19,AB,
75810,52,G,W
75820,27,B,F
75830,54,G,W
75840,4,T,R
75850,27,B,F
75860,27,B,F
75870,46,G,W
75880,15,AB,
75890,2,D,W
75900,45,G,W
75910,30,B,F
75920,46,G,W
75930,7,TA,L
75940,23,B,F
75950,21,B,F
75960,39,G,W
75970,56,G,W
75980,1,D,W
75990,23,B,F
76000,3,D,W
76010,28,B,F
76020,42,G,W
76030,5,T,R
76040,9,TA,L
76050,12,AB,L
76060,47,G,W
76070,34,G,W
76080,19,AB,L
76090,27,B,F
76100,51,G,W
76110,49,G,W
76120,17,AB,
76130,47,G,W
76140,8,TA,
76150,40,G,W
76160,39,G,W
76170,44,G,W
76180,49,G,W
76190,38,G,W
76200,23,B,F
76210,29,B,F
76220,36,G,W
76230,0,D,W
76240,57,G,W
76250,48,G,W
76260,58,G,W
